name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
burchinal,2019-03-13,6,1.3,3.4,2,-3.5,-1.4,3.4,99.98,5.86,,58.33,,0,27.07,51.5,37.1,136.2,1004.2,73.3,0.8,140.8,6.1,3,,2019-03-13T07:28:57,2019-03-13T19:16:56,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-03-14,5.7,0.6,3.3,1.7,-7,-1.7,2.8,96.84,1.41,,27.27,,0,19.43,70.9,48,212.2,1005.5,90.5,11.7,129.4,5.1,2,,2019-03-14T07:27:12,2019-03-14T19:18:08,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"E5720,72548514940,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-03-15,1.2,-3.1,-1,-5.1,-11.4,-8.3,-4.1,79.89,0,,0,,0.46,14.9,74.2,53.4,304.7,1018.3,51.2,16,436,20.4,8,,2019-03-15T07:25:26,2019-03-15T19:19:20,0.31,Partially cloudy,Partly cloudy throughout the day.,snow,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-03-16,0.9,-6.4,-2.2,0.9,-10.2,-5,-4.9,82.38,0,,0,,0,13,,20.1,216.4,1027.8,42.3,16,418.6,19.6,8,,2019-03-16T07:23:41,2019-03-16T19:20:31,0.36,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-03-17,2.3,-5.3,-1.6,-1.2,-10.1,-6.2,-3,90.96,0,,0,,0,11,24.1,20,286,1027.3,51.2,14.1,240.9,11.3,7,,2019-03-17T07:21:55,2019-03-17T19:21:43,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-03-18,4.5,-4.1,0.1,1.7,-8.4,-3.9,-2.1,85.87,0,,0,,0,7.86,,23.2,257.4,1029.4,0,15.1,485.5,21,8,,2019-03-18T07:20:09,2019-03-18T19:22:54,0.45,Clear,Clear conditions throughout the day.,clear-day,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-03-19,8.5,-3,2.2,5.4,-7.1,-1.2,-0.8,81.42,0,,0,,0,5.6,,21.9,193,1025.6,3.3,16,444.8,20.8,8,,2019-03-19T07:18:23,2019-03-19T19:24:06,0.48,Clear,Clear conditions throughout the day.,clear-day,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-03-20,7.2,-1,2.8,3.1,-7.2,-2,1.4,90.86,0,,0,,0,3.67,45.7,33.3,277.7,1017.4,75.8,12,276.8,12,6,,2019-03-20T07:16:36,2019-03-20T19:25:17,0.5,Partially cloudy,Partly cloudy throughout the day.,wind,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-03-21,9.4,-0.6,3.9,5.9,-5.9,-0.3,1.3,84.28,0,,0,,0,1,35.3,30.9,301.2,1020,20.5,16,429.2,21.6,9,,2019-03-21T07:14:50,2019-03-21T19:26:28,0.5,Partially cloudy,Partly cloudy throughout the day.,wind,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-03-22,10,-1,3.5,8,-6.4,0.3,0.4,81.97,0,,0,,0,0,,24.9,225.5,1022.7,0,14.3,472.4,22.1,9,,2019-03-22T07:13:04,2019-03-22T19:27:38,0.52,Clear,Clear conditions throughout the day.,clear-day,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-03-23,10.8,-4.6,3.6,10.8,-5.4,2.3,0.2,80,0,,0,,0,0,31.7,18.4,106,1022.9,23.1,15.1,423.7,19.8,9,,2019-03-23T07:11:17,2019-03-23T19:28:49,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-03-24,9.5,3.5,6.1,7.3,-0.3,3.3,4.3,88.76,0.12,,20.83,,0,0,29.5,21.7,60.2,1019.1,84,12.6,159.2,7.4,4,,2019-03-24T07:09:31,2019-03-24T19:30:00,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-03-25,7.6,0.1,3,7.6,-4.6,0.3,-1,76.38,0,,0,,0,0,,17.9,39.6,1027,82.8,16,279.8,13.1,7,,2019-03-25T07:07:44,2019-03-25T19:31:10,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-03-26,10.6,-3.1,4.3,10.6,-3.5,2.6,0.4,77.54,0,,0,,0,0,35.3,22.3,136.5,1027.8,65.2,15.3,400.2,20.2,9,,2019-03-26T07:05:58,2019-03-26T19:32:20,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-03-27,18.9,2.4,10,18.9,-2.5,7.8,4.7,71.07,0,,0,,0,0,65.4,44.7,201.6,1016.3,41.3,16,317.6,16,8,,2019-03-27T07:04:11,2019-03-27T19:33:30,0.72,Partially cloudy,Partly cloudy throughout the day.,wind,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-03-28,9.5,0.8,5.3,7,-3.9,1.8,2.5,83.69,1.04,,8.33,,0,0,46.9,35.9,235.4,1018.8,28.8,15,249.5,12.6,8,,2019-03-28T07:02:25,2019-03-28T19:34:41,0.77,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-03-29,6.1,-1.5,2.3,3.9,-6.7,-1.7,-2.2,74.29,0,,0,,0,0,,20.1,222.3,1020.4,36.8,16,284.6,13.3,7,,2019-03-29T07:00:39,2019-03-29T19:35:51,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-03-30,3.2,-2.6,0.6,-2.8,-9.5,-5.7,-5.2,66.83,0,,0,,0,0,66.6,50.7,336.2,1021,44.3,16,416.8,21,9,,2019-03-30T06:58:53,2019-03-30T19:37:01,0.86,Partially cloudy,Partly cloudy throughout the day.,wind,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-03-31,3.5,-6.5,-0.9,0.5,-11.8,-5.3,-7.1,64.91,0,,0,,0,0,35.3,20.1,262.4,1027.9,32.8,16,417.1,21,9,,2019-03-31T06:57:08,2019-03-31T19:38:11,0.9,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-04-01,9.9,1.2,4.4,6.9,-4,0.3,-0.5,70.87,0.27,,4.17,,0,0,46.4,27.1,248,1018.7,80.3,15.6,365.2,18.4,9,,2019-04-01T06:55:22,2019-04-01T19:39:21,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-04-02,9.9,-1.7,3.4,6.3,-6.7,-0.4,0.8,85.41,1.32,,25,,0,0,51.7,34.6,281,1016.7,49.7,11.6,450.3,21.1,9,,2019-04-02T06:53:37,2019-04-02T19:40:30,0.97,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-04-03,11.6,-2.6,4.7,11.6,-6.1,2.5,-0.3,73.51,1.25,,29.17,,0,0,27.7,22.5,206.7,1023,44.1,15.9,277.5,14,7,,2019-04-03T06:51:52,2019-04-03T19:41:40,0.99,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-04-04,5.7,4,4.9,2.9,0,1,3.9,93.52,7.21,,62.5,,0,0,44.6,28.7,95.4,1023.1,85.6,13.4,61.1,2.9,1,,2019-04-04T06:50:08,2019-04-04T19:42:50,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-04-05,14.5,4,8.3,14.5,0.6,6.8,7,92.62,0.03,,4.17,,0,0,25.9,18.2,164.5,1017.5,75,6.8,146.6,7.4,4,,2019-04-05T06:48:23,2019-04-05T19:44:00,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-04-06,21.2,7.9,13.4,21.2,4.4,12.1,10.3,83.41,4.24,,20.83,,0,0,60.5,36.1,154.7,1013.7,58.1,12.9,366.8,17.2,8,,2019-04-06T06:46:40,2019-04-06T19:45:10,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-04-07,19.3,9.1,13.2,19.3,6.9,13,10.8,86.38,3.35,,20.83,,0,0,47.9,30.9,217.1,1009.2,37.9,13.9,187,9.4,5,,2019-04-07T06:44:56,2019-04-07T19:46:19,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-04-08,23.3,3.4,13.4,23.3,1,12.7,6.4,67.91,0,,0,,0,0,58.4,44,263.1,1011,1.1,15.8,460.9,23.2,9,,2019-04-08T06:43:13,2019-04-08T19:47:29,0.05,Clear,Clear conditions throughout the day.,wind,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-04-09,16.7,0.2,9.3,16.7,-3.1,7.9,2.9,69.24,0.1,,16.67,,0,0,37.1,25.1,266.6,1014.3,40.3,15.8,268.7,13.5,7,,2019-04-09T06:41:31,2019-04-09T19:48:39,0.08,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-04-10,6.2,0,1.3,2.2,-7.4,-5,-0.4,89.13,14.38,,62.5,,0,0,66.6,45.9,71.5,1012,97.5,13.5,32.4,1.5,1,,2019-04-10T06:39:49,2019-04-10T19:49:49,0.13,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-04-11,5,0.7,2.2,1.8,-7.4,-4.3,1.2,93.05,6.27,,33.33,,0,0,91.3,64.5,106,999.6,95.9,14.9,52.6,1.3,1,,2019-04-11T06:38:08,2019-04-11T19:50:58,0.18,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-04-12,2.8,-1,0.4,-2.4,-8.4,-6.3,-1.8,85.55,0,,0,,0,0,70.2,45,227.7,1002,89.9,13.9,,,,,2019-04-12T06:36:27,2019-04-12T19:52:08,0.23,Partially cloudy,Partly cloudy throughout the day.,wind,"72548514940,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-04-13,5.1,-0.6,2.1,1.4,-6.7,-2.8,-2.3,73.6,0,,0,,0,0,50,31.9,243.7,1017.9,84.7,16,245.2,11.5,5,,2019-04-13T06:34:46,2019-04-13T19:53:18,0.29,Partially cloudy,Partly cloudy throughout the day.,wind,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-04-14,7.8,-3,2,4.6,-7,-1.5,-2.6,73.43,0,,0,,0,0,36.2,25,73.3,1013.6,35,16,425.3,21.4,9,,2019-04-14T06:33:07,2019-04-14T19:54:28,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-04-15,17,-4,6.8,17,-6.8,5.7,0.7,69.69,1.13,,4.17,,0,0,53,38.8,127,1011.1,22.9,15.4,441.1,22.2,9,,2019-04-15T06:31:28,2019-04-15T19:55:37,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-04-16,18.8,6.2,12.6,18.8,4.6,12.1,6.4,70.51,3.9,,12.5,,0,0,41.2,28.1,109,1011.5,23.3,14.7,387.2,19.5,8,,2019-04-16T06:29:50,2019-04-16T19:56:47,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-04-17,18.3,7.2,12.5,18.3,2.8,11.8,9.7,83.59,4.42,,16.67,,0,0,66.6,39.7,182.3,1004.7,77.7,14.8,126.9,6.4,3,,2019-04-17T06:28:12,2019-04-17T19:57:57,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-04-18,10.7,4.1,7,10.7,-1.1,3.5,3.9,81.68,0,,0,,0,0,62.2,46,340.1,1009.4,81.2,16,215.7,10.9,5,,2019-04-18T06:26:36,2019-04-18T19:59:07,0.49,Partially cloudy,Partly cloudy throughout the day.,wind,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-04-19,16.7,0.2,8.4,16.7,-3.8,6.9,1.2,66.68,0,,0,,0,0,40.7,21.8,258.8,1016.2,0.3,16,532.9,26.9,10,,2019-04-19T06:25:00,2019-04-19T20:00:16,0.5,Clear,Clear conditions throughout the day.,clear-day,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-04-20,24,1.1,12.7,24,-1.2,12.1,2.9,57.48,0,,0,,0,0,40.1,29.1,174.2,1010.9,0.7,16,520,26.2,9,,2019-04-20T06:23:25,2019-04-20T20:01:26,0.51,Clear,Clear conditions throughout the day.,clear-day,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-04-21,29.9,9.9,18.8,28.6,7.5,18.5,8.8,55.11,0,,0,,0,0,63.4,39.2,178.1,1008,8.6,16,443.9,22.4,9,,2019-04-21T06:21:50,2019-04-21T20:02:36,0.53,Clear,Clear conditions throughout the day.,wind,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-04-22,18.1,7.2,13.4,18.1,2.7,12.4,9.6,79.08,1.51,,29.17,,0,0,42.5,33.3,224.7,1011.2,75.9,15.5,141.8,7.1,5,,2019-04-22T06:20:17,2019-04-22T20:03:45,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-04-23,18.8,2.3,10.8,18.8,-1.5,9.1,3.5,67.02,0,,0,,0,0,44,34,156.4,1018.5,18.7,16,541.7,27.3,10,,2019-04-23T06:18:45,2019-04-23T20:04:55,0.6,Clear,Clear conditions throughout the day.,wind,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-04-24,21.3,3.5,13,21.3,0.1,12.5,5.5,64.43,0,,0,,0,0,40.1,25.7,170.2,1011.8,1.1,16,521.1,26.3,10,,2019-04-24T06:17:13,2019-04-24T20:06:04,0.64,Clear,Clear conditions throughout the day.,clear-day,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-04-25,19.3,10.2,13.1,19.3,10.2,13.1,7.5,73.14,4.36,,25,,0,0,53.8,33.2,223.3,1009.8,48.4,14.3,187.6,9.5,6,,2019-04-25T06:15:43,2019-04-25T20:07:14,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-04-26,15.1,4.4,10.2,15.1,-0.6,8.4,-0.6,49.01,0,,0,,0,0,59,41.6,318.3,1016,24.3,16,510.4,27.6,10,,2019-04-26T06:14:14,2019-04-26T20:08:23,0.73,Partially cloudy,Partly cloudy throughout the day.,wind,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-04-27,8.8,-0.5,3.4,8.8,-6.3,-0.6,1.6,89.15,19.3,,62.5,,0,0,54,38,86.2,1013.8,85.3,10.5,145.6,7.3,4,,2019-04-27T06:12:45,2019-04-27T20:09:33,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-04-28,8.9,-2.7,3.9,5,-6,1,0.1,78.85,0,,0,,0,0,51.3,35,138.6,1019.5,52.5,15.9,250.5,13.5,5,,2019-04-28T06:11:18,2019-04-28T20:10:42,0.83,Partially cloudy,Partly cloudy throughout the day.,wind,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-04-29,17.7,4.5,9.7,17.7,0.5,8.3,4.5,73.89,0,,0,,0,0,43.8,30.7,225,1015.7,58.5,12.6,310.4,15.6,7,,2019-04-29T06:09:52,2019-04-29T20:11:51,0.87,Partially cloudy,Partly cloudy throughout the day.,wind,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-04-30,9.3,5,7.7,7.4,-0.3,4.7,6.5,92.38,2.08,,33.33,,0,0,49.4,34.9,118.6,1019.2,93,12,59.4,3,2,,2019-04-30T06:08:27,2019-04-30T20:13:00,0.91,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-05-01,8.8,4.4,6.6,8.2,-0.2,4.1,5.1,90.31,2.05,,12.5,,0,0,35.3,25.2,106.2,1016.3,99.2,14.4,154.1,7.8,3,,2019-05-01T06:07:03,2019-05-01T20:14:08,0.95,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-05-02,13.3,4,8.6,13.3,1.7,7.6,4.8,78.68,0,,0,,0,0,25.9,21.6,233.9,1020.5,70,14.5,241.3,12.2,4,,2019-05-02T06:05:41,2019-05-02T20:15:17,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-05-03,15.7,0.1,8.3,15.7,0.1,7.9,3.3,73.48,0,,0,,0,0,29.5,20.4,114.2,1018.7,17.2,15.8,313,16.9,6,,2019-05-03T06:04:19,2019-05-03T20:16:25,0.99,Clear,Clear conditions throughout the day.,clear-day,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-05-04,19.5,4.5,12.7,19.5,2.4,12,7.1,70.28,0.27,,8.33,,0,0,31.7,21.3,209.7,1013.8,50,16,363.7,19.6,8,,2019-05-04T06:03:00,2019-05-04T20:17:33,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-05-05,21,8.1,14.3,21,6.4,13.9,10,76.45,1.17,,12.5,,0,0,31.7,15,241.2,1009.8,35.3,15.6,361.2,18.2,7,,2019-05-05T06:01:41,2019-05-05T20:18:41,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-05-06,16,7.9,12,16,4.1,11.1,5.1,64.53,7.94,,20.83,,0,0,35.3,27,28,1017,61.4,15.4,399.6,23,9,,2019-05-06T06:00:24,2019-05-06T20:19:49,0.01,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-05-07,17.8,5.1,12.2,17.8,1.8,11.1,4.2,58.77,0,,0,,0,0,35.3,28.6,78.1,1022.3,62.7,16,434.8,23.5,9,,2019-05-07T05:59:08,2019-05-07T20:20:56,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-05-08,12.9,5,8.4,12.9,0.1,5.3,6.7,90.53,26.84,,66.67,,0,0,58.6,39.1,124,1009.8,96.3,10.2,37.3,1.9,1,,2019-05-08T05:57:54,2019-05-08T20:22:03,0.07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-05-09,8.9,2.2,5.6,6.3,-4.4,1,3.3,85.94,0,,0,,0,0,58.3,43.2,329.3,1011.5,97.7,15.6,166.1,8.4,3,,2019-05-09T05:56:41,2019-05-09T20:23:10,0.11,Overcast,Cloudy skies throughout the day.,wind,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-05-10,16.1,1.2,9.4,16.1,-1.8,8.4,1.8,65.21,0,,0,,0,0,37.9,23.7,253.5,1020.2,9,16,467.3,26.9,9,,2019-05-10T05:55:29,2019-05-10T20:24:16,0.16,Clear,Clear conditions throughout the day.,clear-day,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-05-11,12.8,4.1,8.6,12.8,2.2,8,6,84.25,0,,0,,0,0,42.5,32.3,128,1016,53,15.9,216.2,11.7,5,,2019-05-11T05:54:19,2019-05-11T20:25:22,0.22,Partially cloudy,Partly cloudy throughout the day.,wind,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-05-12,14.2,5.6,9.6,14.2,3.4,8.3,3.9,71.09,0.12,,25,,0,0,40.2,23.4,140,1012.2,59.4,15.5,382.6,22,9,,2019-05-12T05:53:11,2019-05-12T20:26:27,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-05-13,17.9,2.7,11.3,17.9,0,10.4,3.5,63.48,0,,0,,0,0,29.5,14.8,226.5,1014.2,18.8,15.4,420.8,24.2,9,,2019-05-13T05:52:04,2019-05-13T20:27:32,0.33,Clear,Clear conditions throughout the day.,clear-day,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-05-14,18.9,8.7,13.8,18.9,6.9,13.5,10.4,80.22,0.18,,16.67,,0,0,40.7,25.4,168.2,1013.9,72,16,226.6,13.1,7,,2019-05-14T05:50:59,2019-05-14T20:28:37,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-05-15,25.7,6.4,16.7,25.7,5.6,16.4,9.9,69.85,0,,0,,0,0,29.5,16.7,143.7,1013.5,9.6,12.7,484.2,27.9,10,,2019-05-15T05:49:56,2019-05-15T20:29:40,0.43,Clear,Clear conditions throughout the day.,clear-day,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-05-16,29.3,15.2,22.1,28.4,15.2,21.9,13.5,63.13,0.12,,4.17,,0,0,42.5,27.8,210.4,1005.7,2.6,16,434.6,25,9,,2019-05-16T05:48:54,2019-05-16T20:30:44,0.46,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-05-17,17.9,11.3,14.3,17.9,11.3,14.3,11.7,84.73,11.03,,54.17,,0,0,53,34.1,74.2,1008.7,65.7,15.2,191.4,10.3,7,,2019-05-17T05:47:54,2019-05-17T20:31:46,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-05-18,25,9.6,16.5,25,6.1,16.2,14.1,87.03,13.42,,16.67,,0,0,58.4,34.4,130.7,1003.2,57.7,14.4,380.6,19.2,9,,2019-05-18T05:46:56,2019-05-18T20:32:48,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-05-19,13.9,3.9,8.8,13.9,-0.9,5.8,7.2,89.88,15.8,,37.5,,0,0,41.7,35.5,239.8,1005.2,93.2,13.8,160.9,8.7,4,,2019-05-19T05:45:59,2019-05-19T20:33:49,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-05-20,14.3,2.2,8.8,14.3,-1.6,7.1,3.5,71.49,0,,0,,0,0,41.2,26.6,166.6,1019.8,41.1,16,462.2,26.6,10,,2019-05-20T05:45:05,2019-05-20T20:34:50,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-05-21,10.7,7.2,9,10.7,2.3,5.9,6.3,83.23,16.98,,33.33,,0,0,76.4,52.4,94.1,1012.4,73.8,13.3,98.1,4.9,2,,2019-05-21T05:44:12,2019-05-21T20:35:49,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-05-22,19.2,8.9,15,19.2,4.8,14.7,9.8,73.4,4.74,,25,,0,0,72.7,47.7,186.7,1002.7,59.4,14,482.7,27.8,10,,2019-05-22T05:43:21,2019-05-22T20:36:48,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-05-23,18.7,8.8,13.8,18.7,6.1,13.6,9.3,75.38,0,,0,,0,0,44.5,30.3,241.5,1016.5,33.8,16,313.5,16.9,9,,2019-05-23T05:42:32,2019-05-23T20:37:46,0.61,Partially cloudy,Partly cloudy throughout the day.,wind,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-05-24,23.3,11.2,16.4,23.3,11.2,16.4,15,92.04,24.21,,37.5,,0,0,67.2,48.2,166.7,1012.6,67.6,13.9,257.3,13.9,7,,2019-05-24T05:41:45,2019-05-24T20:38:43,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
burchinal,2019-05-25,23.3,13.6,18.6,23.3,13.6,18.6,13.1,73.2,0,,0,,0,0,44.6,29.5,261.6,1011.8,7.5,15.2,518.9,29.9,10,,2019-05-25T05:41:00,2019-05-25T20:39:39,0.7,Clear,Clear conditions throughout the day.,clear-day,"72548514940,E5720,KMCW,72545804907,72064354940,KCAV,KFXY"
