"id";"datetime";"temp";"dew";"difference";"windspeed";"conditions";"safe_factor"
1291;"14-07-2018";23.5;22.0;1.5;16.2;"Partially cloudy";""
1292;"15-07-2018";24.6;21.7;2.9;14.5;"Partially cloudy";""
1293;"16-07-2018";22.9;16.8;6.1;19.5;"Clear";""
1294;"17-07-2018";22.2;16.9;5.3;10.3;"Clear";""
1295;"18-07-2018";22.4;17.8;4.6;14.5;"Partially cloudy";""
1296;"19-07-2018";20.5;19.6;0.9;33.2;"Rain, Overcast";""
1297;"20-07-2018";20.7;18.5;2.2;32.0;"Rain, Partially cloudy";""
1298;"21-07-2018";20.7;17.9;2.8;23.8;"Partially cloudy";""
1299;"22-07-2018";20.8;17.8;3.0;21.2;"Clear";""
1300;"23-07-2018";22.4;19.0;3.4;21.6;"Partially cloudy";""
1301;"24-07-2018";21.9;16.2;5.7;28.4;"Clear";""
1302;"25-07-2018";21.6;17.3;4.3;35.8;"Rain, Partially cloudy";""
1303;"26-07-2018";17.7;14.0;3.7;33.8;"Partially cloudy";""
1304;"27-07-2018";18.0;13.3;4.7;21.3;"Clear";""
1305;"28-07-2018";18.4;13.3;5.1;10.5;"Clear";""
1306;"29-07-2018";19.0;14.4;4.6;9.5;"Rain";""
1307;"30-07-2018";19.9;15.7;4.2;13.8;"Rain";""
1308;"31-07-2018";21.3;16.2;5.1;17.2;"Clear";""
1309;"01-08-2018";20.8;17.1;3.7;23.4;"Rain, Partially cloudy";""
1310;"02-08-2018";16.8;13.5;3.3;14.8;"Partially cloudy";""
1311;"03-08-2018";22.5;18.7;3.8;24.4;"Clear";""
1312;"04-08-2018";22.4;19.3;3.1;24.0;"Partially cloudy";""
1313;"05-08-2018";21.7;19.2;2.5;33.8;"Rain, Partially cloudy";""
1314;"06-08-2018";21.7;19.7;2.0;17.4;"Rain, Partially cloudy";""
1315;"07-08-2018";19.7;18.5;1.2;26.1;"Rain, Partially cloudy";""
1316;"08-08-2018";21.6;18.8;2.8;22.2;"Clear";""
1317;"09-08-2018";24.6;21.0;3.6;17.4;"Clear";""
1318;"10-08-2018";22.7;18.4;4.3;16.6;"Clear";""
1319;"11-08-2018";21.7;18.2;3.5;7.4;"Clear";""
1320;"12-08-2018";21.9;18.8;3.1;16.1;"Clear";""
1321;"13-08-2018";23.3;19.6;3.7;21.7;"Clear";""
1322;"14-08-2018";23.0;20.8;2.2;14.1;"Rain";""
1323;"15-08-2018";24.1;21.4;2.7;12.3;"Rain, Partially cloudy";""
1324;"16-08-2018";20.5;19.7;0.8;20.2;"Rain, Partially cloudy";""
1325;"17-08-2018";21.8;19.6;2.2;19.8;"Partially cloudy";""
1326;"18-08-2018";21.6;18.8;2.8;7.5;"Clear";""
1327;"19-08-2018";21.9;19.8;2.1;21.5;"Partially cloudy";""
1328;"20-08-2018";20.1;19.5;0.6;33.4;"Rain, Partially cloudy";""
1329;"21-08-2018";17.5;15.7;1.8;28.8;"Partially cloudy";""
1330;"22-08-2018";17.7;12.3;5.4;17.7;"Clear";""
1331;"23-08-2018";18.3;14.2;4.1;25.1;"Partially cloudy";""
1332;"24-08-2018";19.5;18.7;0.8;28.7;"Rain, Partially cloudy";""
1333;"25-08-2018";21.0;18.8;2.2;12.4;"Rain, Partially cloudy";""
1334;"26-08-2018";22.8;20.9;1.9;40.8;"Rain, Partially cloudy";""
1335;"27-08-2018";24.6;22.2;2.4;35.2;"Rain, Partially cloudy";""
1336;"28-08-2018";19.7;19.5;0.2;24.4;"Rain, Partially cloudy";""
1337;"29-08-2018";15.4;12.6;2.8;19.9;"Partially cloudy";""
1338;"30-08-2018";17.2;14.7;2.5;27.5;"Partially cloudy";""
1339;"31-08-2018";22.6;20.2;2.4;29.1;"Partially cloudy";""
1340;"01-09-2018";22.4;21.1;1.3;21.6;"Rain, Partially cloudy";""
1341;"02-09-2018";21.4;20.6;0.8;30.7;"Rain, Partially cloudy";""
1342;"03-09-2018";21.3;21.1;0.2;18.2;"Rain, Partially cloudy";""
1343;"04-09-2018";23.3;21.9;1.4;27.2;"Rain, Partially cloudy";""
1344;"05-09-2018";19.4;18.3;1.1;22.9;"Rain, Partially cloudy";""
1345;"06-09-2018";15.7;11.1;4.6;21.4;"Clear";""
1346;"07-09-2018";14.8;11.4;3.4;23.0;"Clear";""
1347;"08-09-2018";15.0;10.6;4.4;23.1;"Clear";""
1348;"09-09-2018";14.4;10.9;3.5;18.2;"Clear";""
1349;"10-09-2018";16.3;12.4;3.9;16.1;"Clear";""
1350;"11-09-2018";19.2;14.9;4.3;36.7;"Clear";""
1351;"12-09-2018";20.2;15.8;4.4;27.4;"Clear";""
1352;"13-09-2018";20.7;17.1;3.6;31.6;"Partially cloudy";""
1353;"14-09-2018";23.0;19.2;3.8;23.2;"Partially cloudy";""
1354;"15-09-2018";24.8;19.9;4.9;16.6;"Partially cloudy";""
1355;"16-09-2018";23.8;18.2;5.6;23.8;"Partially cloudy";""
1356;"17-09-2018";22.0;17.9;4.1;39.6;"Rain";""
1357;"18-09-2018";17.6;16.9;0.7;30.0;"Rain, Partially cloudy";""
1358;"19-09-2018";18.6;18.3;0.3;24.7;"Rain, Partially cloudy";""
1359;"20-09-2018";21.4;19.5;1.9;37.2;"Rain, Partially cloudy";""
1360;"21-09-2018";12.8;10.0;2.8;46.9;"Rain, Partially cloudy";""
1361;"22-09-2018";11.1;7.0;4.1;21.3;"Clear";""
1362;"23-09-2018";15.3;10.2;5.1;27.2;"Clear";""
1363;"24-09-2018";17.5;13.0;4.5;29.9;"Partially cloudy";""
1364;"25-09-2018";12.5;11.6;0.9;31.1;"Rain, Partially cloudy";""
1365;"26-09-2018";11.0;5.9;5.1;28.6;"Partially cloudy";""
1366;"27-09-2018";13.5;7.5;6.0;33.7;"Partially cloudy";""
1367;"28-09-2018";8.4;2.9;5.5;22.8;"Partially cloudy";""
1368;"29-09-2018";5.7;2.4;3.3;26.9;"Partially cloudy";""
1369;"30-09-2018";8.4;6.8;1.6;17.8;"Rain, Overcast";""
1370;"01-10-2018";9.4;9.2;0.2;21.1;"Rain, Overcast";""
1371;"02-10-2018";9.8;9.4;0.4;19.8;"Rain, Overcast";""
1372;"03-10-2018";19.9;17.0;2.9;50.6;"Rain, Partially cloudy";""
1373;"04-10-2018";6.3;0.6;5.7;38.2;"Partially cloudy";""
1374;"05-10-2018";9.6;8.6;1.0;21.1;"Rain, Overcast";""
1375;"06-10-2018";8.1;5.7;2.4;20.3;"Rain, Overcast";""
1376;"07-10-2018";8.9;8.2;0.7;21.4;"Rain, Overcast";""
1377;"08-10-2018";13.0;13.0;0.0;16.2;"Rain, Overcast";""
1378;"09-10-2018";12.7;12.6;0.1;22.1;"Rain, Overcast";""
1379;"10-10-2018";11.2;9.6;1.6;43.7;"Rain, Overcast";""
1380;"11-10-2018";1.9;-1.4;3.3;43.4;"Overcast";""
1381;"12-10-2018";1.7;-2.0;3.7;17.7;"Partially cloudy";""
1382;"13-10-2018";7.9;4.5;3.4;36.6;"Partially cloudy";""
1383;"14-10-2018";2.2;1.1;1.1;28.5;"Snow, Overcast";""
1384;"15-10-2018";2.3;-2.6;4.9;26.9;"Partially cloudy";""
1385;"16-10-2018";7.0;0.0;7.0;37.9;"Clear";""
1386;"17-10-2018";3.8;-2.0;5.8;28.1;"Clear";""
1387;"18-10-2018";8.5;2.4;6.1;28.7;"Clear";""
1388;"19-10-2018";12.3;7.0;5.3;40.8;"Rain, Partially cloudy";""
1389;"20-10-2018";3.5;-3.6;7.1;50.1;"Clear";""
1390;"21-10-2018";3.3;-2.4;5.7;29.6;"Clear";""
1391;"22-10-2018";7.5;0.0;7.5;28.9;"Clear";""
1392;"23-10-2018";3.3;-1.6;4.9;20.2;"Clear";""
1393;"24-10-2018";3.5;-1.3;4.8;20.3;"Clear";""
1394;"25-10-2018";7.5;2.5;5.0;16.0;"Partially cloudy";""
1395;"26-10-2018";7.2;4.6;2.6;14.6;"Overcast";""
1396;"27-10-2018";8.1;6.6;1.5;13.3;"Rain, Partially cloudy";""
1397;"28-10-2018";8.3;3.4;4.9;42.9;"Rain";""
1398;"29-10-2018";5.9;1.6;4.3;26.9;"Clear";""
1399;"30-10-2018";8.0;4.4;3.6;32.7;"Clear";""
1400;"31-10-2018";6.5;1.6;4.9;21.1;"Clear";""
1401;"01-11-2018";5.1;0.7;4.4;11.3;"Clear";""
1402;"02-11-2018";6.3;1.5;4.8;17.7;"Overcast";""
1403;"03-11-2018";4.5;3.7;0.8;26.5;"Rain, Overcast";""
1404;"04-11-2018";3.2;3.1;0.1;34.0;"Rain, Overcast";""
1405;"05-11-2018";4.9;4.5;0.4;24.1;"Rain, Overcast";""
1406;"06-11-2018";2.2;0.4;1.8;39.7;"Rain, Overcast";""
1407;"07-11-2018";-1.3;-4.4;3.1;39.1;"Overcast";""
1408;"08-11-2018";-3.7;-6.8;3.1;17.6;"Overcast";""
1409;"09-11-2018";-7.4;-10.0;2.6;42.9;"Snow, Partially cloudy";""
1410;"10-11-2018";-8.9;-12.1;3.2;26.0;"Partially cloudy";""
1411;"11-11-2018";-2.1;-5.7;3.6;30.3;"Overcast";""
1412;"12-11-2018";-7.2;-11.3;4.1;38.0;"Partially cloudy";""
1413;"13-11-2018";-8.5;-12.6;4.1;24.8;"Clear";""
1414;"14-11-2018";-1.9;-7.1;5.2;31.2;"Clear";""
1415;"15-11-2018";0.6;-4.6;5.2;40.2;"Partially cloudy";""
1416;"16-11-2018";-1.6;-3.2;1.6;38.3;"Snow, Overcast";""
1417;"17-11-2018";-6.5;-8.4;1.9;30.7;"Snow, Partially cloudy";""
1418;"18-11-2018";-12.3;-15.5;3.2;23.2;"Clear";""
1419;"19-11-2018";-4.8;-7.2;2.4;34.0;"Partially cloudy";""
1420;"20-11-2018";-6.6;-8.7;2.1;28.9;"Partially cloudy";""
1421;"21-11-2018";-1.3;-2.9;1.6;22.9;"Partially cloudy";""
1422;"22-11-2018";-1.1;-1.8;0.7;32.9;"Partially cloudy";""
1423;"23-11-2018";3.4;2.3;1.1;27.6;"Snow, Partially cloudy";""
1424;"24-11-2018";0.6;0.4;0.2;29.1;"Rain, Partially cloudy";""
1425;"25-11-2018";-3.0;-6.0;3.0;42.0;"Overcast";""
1426;"26-11-2018";-8.8;-11.4;2.6;33.3;"Partially cloudy";""
1427;"27-11-2018";-9.1;-12.0;2.9;31.0;"Clear";""
1428;"28-11-2018";-6.3;-8.1;1.8;27.6;"Partially cloudy";""
1429;"29-11-2018";-2.8;-4.2;1.4;16.3;"Partially cloudy";""
1430;"30-11-2018";-1.1;-1.5;0.4;22.3;"Partially cloudy";""
1431;"01-12-2018";-0.2;-0.5;0.3;44.7;"Snow, Overcast";""
1432;"02-12-2018";-0.7;-1.6;0.9;45.4;"Snow, Overcast";""
1433;"03-12-2018";-3.4;-5.6;2.2;26.9;"Overcast";""
1434;"04-12-2018";-5.8;-7.5;1.7;21.1;"Overcast";""
1435;"05-12-2018";-4.5;-6.1;1.6;33.5;"Partially cloudy";""
1436;"06-12-2018";-9.8;-12.2;2.4;32.4;"Partially cloudy";""
1437;"07-12-2018";-7.9;-10.2;2.3;25.1;"Overcast";""
1438;"08-12-2018";-5.2;-6.7;1.5;18.4;"Partially cloudy";""
1439;"09-12-2018";-8.1;-9.3;1.2;19.8;"Clear";""
1440;"10-12-2018";-6.2;-7.3;1.1;24.4;"Partially cloudy";""
1441;"11-12-2018";-4.9;-6.1;1.2;16.6;"Clear";""
1442;"12-12-2018";-4.4;-4.8;0.4;27.7;"Partially cloudy";""
1443;"13-12-2018";-1.8;-1.9;0.1;24.7;"Partially cloudy";""
1444;"14-12-2018";-2.3;-3.4;1.1;18.4;"Partially cloudy";""
1445;"15-12-2018";-2.2;-3.9;1.7;19.9;"Clear";""
1446;"16-12-2018";0.6;-2.3;2.9;24.9;"Clear";""
1447;"17-12-2018";-1.0;-4.5;3.5;20.2;"Clear";""
1448;"18-12-2018";1.1;-1.3;2.4;25.6;"Clear";""
1449;"19-12-2018";2.9;2.0;0.9;25.7;"Partially cloudy";""
1450;"20-12-2018";-0.2;-0.8;0.6;40.1;"Partially cloudy";""
1451;"21-12-2018";-4.1;-5.4;1.3;35.4;"Overcast";""
1452;"22-12-2018";-2.6;-3.3;0.7;20.1;"Overcast";""
1453;"23-12-2018";-2.9;-6.3;3.4;36.8;"Partially cloudy";""
1454;"24-12-2018";-4.2;-7.2;3.0;20.2;"Partially cloudy";""
1455;"25-12-2018";0.3;-1.3;1.6;14.2;"Overcast";""
1456;"26-12-2018";0.8;0.0;0.8;36.8;"Rain, Overcast";""
1457;"27-12-2018";3.2;3.2;0.0;35.2;"Snow, Overcast";""
1458;"28-12-2018";-6.2;-7.2;1.0;43.6;"Overcast";""
1459;"29-12-2018";-11.3;-12.7;1.4;21.7;"Partially cloudy";""
1460;"30-12-2018";-4.1;-6.1;2.0;24.3;"Clear";""
1461;"31-12-2018";-3.3;-4.1;0.8;39.7;"Partially cloudy";""
1462;"01-01-2017";-3.2;-6.7;3.5;24.6;"Partially cloudy";""
1463;"02-01-2017";-0.6;-2.1;1.5;25.8;"Snow, Overcast";""
1464;"03-01-2017";-8.3;-10.7;2.4;43.6;"Partially cloudy";""
1465;"04-01-2017";-17.1;-21.1;4.0;39.3;"Clear";""
1466;"05-01-2017";-17.8;-21.6;3.8;25.1;"Partially cloudy";""
1467;"06-01-2017";-18.4;-22.0;3.6;18.3;"Partially cloudy";""
1468;"07-01-2017";-15.9;-19.2;3.3;28.8;"Clear";""
1469;"08-01-2017";-14.4;-18.3;3.9;38.1;"Partially cloudy";""
1470;"09-01-2017";-6.5;-9.1;2.6;33.3;"Partially cloudy";""
1471;"10-01-2017";-5.2;-7.7;2.5;55.4;"Snow, Partially cloudy";""
1472;"11-01-2017";-10.7;-13.6;2.9;43.7;"Snow, Partially cloudy";""
1473;"12-01-2017";-12.4;-17.2;4.8;30.7;"Partially cloudy";""
1474;"13-01-2017";-15.0;-19.2;4.2;23.4;"Snow, Partially cloudy";""
1475;"14-01-2017";-10.5;-13.7;3.2;12.2;"Clear";""
1476;"15-01-2017";-9.3;-11.7;2.4;12.9;"Clear";""
1477;"16-01-2017";-1.2;-2.3;1.1;18.0;"Snow, Overcast";""
1478;"17-01-2017";-0.5;-1.0;0.5;26.4;"Partially cloudy";""
1479;"18-01-2017";-0.4;-1.3;0.9;28.1;"Partially cloudy";""
1480;"19-01-2017";0.3;-0.2;0.5;26.6;"Rain, Partially cloudy";""
1481;"20-01-2017";1.0;0.9;0.1;17.6;"Snow, Partially cloudy";""
1482;"21-01-2017";1.8;1.6;0.2;15.9;"Rain, Partially cloudy";""
1483;"22-01-2017";0.8;0.4;0.4;25.6;"Partially cloudy";""
1484;"23-01-2017";-0.1;-1.7;1.6;21.7;"Overcast";""
1485;"24-01-2017";-0.7;-2.0;1.3;25.0;"Snow, Overcast";""
1486;"25-01-2017";-1.1;-2.1;1.0;38.4;"Snow, Partially cloudy";""
1487;"26-01-2017";-3.9;-6.4;2.5;34.8;"Overcast";""
1488;"27-01-2017";-7.1;-9.8;2.7;34.1;"Partially cloudy";""
1489;"28-01-2017";-5.2;-7.4;2.2;34.0;"Partially cloudy";""
1490;"29-01-2017";-4.8;-7.8;3.0;40.5;"Partially cloudy";""
1491;"30-01-2017";-2.0;-4.6;2.6;47.1;"Partially cloudy";""
1492;"31-01-2017";1.3;-1.5;2.8;45.3;"Partially cloudy";""
1493;"01-02-2017";-5.7;-10.3;4.6;35.8;"Partially cloudy";""
1494;"02-02-2017";-10.4;-15.4;5.0;32.9;"Partially cloudy";""
1495;"03-02-2017";-10.4;-15.5;5.1;25.0;"Clear";""
1496;"04-02-2017";-4.3;-8.6;4.3;42.3;"Partially cloudy";""
1497;"05-02-2017";-4.9;-7.9;3.0;44.3;"Partially cloudy";""
1498;"06-02-2017";-1.7;-3.7;2.0;20.1;"Clear";""
1499;"07-02-2017";-3.2;-5.2;2.0;50.6;"Partially cloudy";""
1500;"08-02-2017";-10.8;-15.9;5.1;32.7;"Partially cloudy";""
1501;"09-02-2017";-10.4;-16.0;5.6;29.1;"Clear";""
1502;"10-02-2017";-0.9;-5.0;4.1;32.0;"Clear";""
1503;"11-02-2017";2.8;0.9;1.9;17.5;"Rain, Partially cloudy";""
1504;"12-02-2017";1.2;-2.8;4.0;43.6;"Rain";""
1505;"13-02-2017";1.7;-2.4;4.1;34.9;"Clear";""
1506;"14-02-2017";1.6;-2.4;4.0;39.8;"Clear";""
1507;"15-02-2017";-2.2;-6.4;4.2;26.2;"Clear";""
1508;"16-02-2017";0.8;-2.2;3.0;25.2;"Clear";""
1509;"17-02-2017";6.0;2.5;3.5;22.3;"Clear";""
1510;"18-02-2017";5.6;2.2;3.4;18.1;"Clear";""
1511;"19-02-2017";6.4;4.0;2.4;25.9;"Clear";""
1512;"20-02-2017";9.4;8.3;1.1;25.7;"Rain, Partially cloudy";""
1513;"21-02-2017";6.5;4.0;2.5;27.5;"Rain";""
1514;"22-02-2017";8.4;3.8;4.6;39.5;"Clear";""
1515;"23-02-2017";2.2;0.5;1.7;42.2;"Snow, Overcast";""
1516;"24-02-2017";-3.7;-4.0;0.3;51.9;"Snow, Partially cloudy";""
1517;"25-02-2017";-8.0;-11.4;3.4;35.7;"Partially cloudy";""
1518;"26-02-2017";-3.8;-7.4;3.6;27.8;"Clear";""
1519;"27-02-2017";-3.1;-5.8;2.7;23.3;"Partially cloudy";""
1520;"28-02-2017";2.8;1.2;1.6;24.3;"Rain, Partially cloudy";""
1521;"01-03-2017";-0.8;-3.4;2.6;38.2;"Snow, Partially cloudy";""
1522;"02-03-2017";-5.9;-10.2;4.3;28.7;"Partially cloudy";""
1523;"03-03-2017";-5.5;-10.1;4.6;27.3;"Partially cloudy";""
1524;"04-03-2017";1.0;-3.8;4.8;31.5;"Clear";""
1525;"05-03-2017";6.2;3.8;2.4;24.1;"Partially cloudy";""
1526;"06-03-2017";12.7;9.6;3.1;48.0;"Rain, Partially cloudy";""
1527;"07-03-2017";4.2;-4.1;8.3;46.4;"Partially cloudy";""
1528;"08-03-2017";1.6;-8.6;10.2;52.6;"Clear";""
1529;"09-03-2017";-1.6;-7.5;5.9;33.1;"Partially cloudy";""
1530;"10-03-2017";-8.2;-17.3;9.1;32.8;"Partially cloudy";""
1531;"11-03-2017";-7.2;-19.0;11.8;18.1;"Partially cloudy";""
1532;"12-03-2017";-7.6;-13.0;5.4;28.8;"Snow, Partially cloudy";""
1533;"13-03-2017";-7.2;-10.2;3.0;32.9;"Snow, Partially cloudy";""
1534;"14-03-2017";-12.9;-17.5;4.6;13.4;"Clear";""
1535;"15-03-2017";-11.6;-15.9;4.3;19.9;"Clear";""
1536;"16-03-2017";-2.3;-7.1;4.8;34.9;"Partially cloudy";""
1537;"17-03-2017";2.1;-1.0;3.1;43.9;"Partially cloudy";""
1538;"18-03-2017";0.9;-3.0;3.9;44.8;"Partially cloudy";""
1539;"19-03-2017";5.4;0.4;5.0;42.4;"Clear";""
1540;"20-03-2017";6.8;0.8;6.0;27.6;"Clear";""
1541;"21-03-2017";1.7;-5.2;6.9;33.2;"Clear";""
1542;"22-03-2017";-1.0;-8.2;7.2;30.9;"Partially cloudy";""
1543;"23-03-2017";2.6;-1.9;4.5;38.9;"Rain, Partially cloudy";""
1544;"24-03-2017";4.8;3.5;1.3;31.2;"Rain, Partially cloudy";""
1545;"25-03-2017";3.2;2.2;1.0;34.3;"Rain, Overcast";""
1546;"26-03-2017";4.4;3.4;1.0;16.4;"Rain, Overcast";""
1547;"27-03-2017";5.4;3.5;1.9;16.1;"Overcast";""
1548;"28-03-2017";6.5;1.8;4.7;22.9;"Partially cloudy";""
1549;"29-03-2017";4.9;2.5;2.4;41.1;"Rain, Partially cloudy";""
1550;"30-03-2017";3.7;2.4;1.3;35.0;"Rain, Overcast";""
1551;"31-03-2017";3.9;1.4;2.5;23.4;"Partially cloudy";""
1552;"01-04-2017";7.0;-0.7;7.7;13.3;"Clear";""
1553;"02-04-2017";7.6;5.6;2.0;23.6;"Rain, Partially cloudy";""
1554;"03-04-2017";8.0;7.3;0.7;23.5;"Rain, Overcast";""
1555;"04-04-2017";9.5;4.9;4.6;27.4;"Rain, Partially cloudy";""
1556;"05-04-2017";7.4;0.4;7.0;32.8;"Rain, Partially cloudy";""
1557;"06-04-2017";5.3;-3.3;8.6;39.8;"Clear";""
1558;"07-04-2017";6.0;-5.4;11.4;27.3;"Clear";""
1559;"08-04-2017";13.6;4.1;9.5;40.1;"Clear";""
1560;"09-04-2017";16.2;11.8;4.4;23.2;"Rain, Partially cloudy";""
1561;"10-04-2017";9.2;6.4;2.8;29.4;"Rain, Partially cloudy";""
1562;"11-04-2017";5.9;0.8;5.1;26.1;"Partially cloudy";""
1563;"12-04-2017";10.2;3.2;7.0;20.4;"Rain, Partially cloudy";""
1564;"13-04-2017";10.7;8.5;2.2;26.6;"Rain, Overcast";""
1565;"14-04-2017";12.4;10.4;2.0;32.2;"Rain, Partially cloudy";""
1566;"15-04-2017";16.3;13.8;2.5;27.1;"Rain, Partially cloudy";""
1567;"16-04-2017";13.0;3.3;9.7;31.6;"Clear";""
1568;"17-04-2017";13.0;3.6;9.4;20.7;"Partially cloudy";""
1569;"18-04-2017";13.1;8.8;4.3;35.2;"Rain, Partially cloudy";""
1570;"19-04-2017";9.4;7.2;2.2;42.1;"Rain, Partially cloudy";""
1571;"20-04-2017";8.1;5.7;2.4;35.2;"Overcast";""
1572;"21-04-2017";8.2;2.7;5.5;25.0;"Clear";""
1573;"22-04-2017";11.2;0.4;10.8;15.6;"Clear";""
1574;"23-04-2017";14.0;0.1;13.9;27.6;"Clear";""
1575;"24-04-2017";14.0;0.3;13.7;47.8;"Clear";""
1576;"25-04-2017";12.1;6.4;5.7;21.8;"Rain, Partially cloudy";""
1577;"26-04-2017";6.4;4.7;1.7;36.6;"Rain, Overcast";""
1578;"27-04-2017";1.7;-1.2;2.9;29.2;"Overcast";""
1579;"28-04-2017";2.9;-1.2;4.1;25.6;"Rain, Partially cloudy";""
1580;"29-04-2017";5.9;-1.0;6.9;43.1;"Partially cloudy";""
1581;"30-04-2017";4.9;1.9;3.0;42.0;"Rain, Partially cloudy";""
1582;"01-05-2017";4.2;2.6;1.6;37.7;"Rain, Partially cloudy";""
1583;"02-05-2017";8.7;0.9;7.8;39.6;"Partially cloudy";""
1584;"03-05-2017";10.1;0.1;10.0;25.4;"Partially cloudy";""
1585;"04-05-2017";12.4;2.0;10.4;31.1;"Clear";""
1586;"05-05-2017";14.8;2.0;12.8;26.0;"Clear";""
1587;"06-05-2017";14.6;2.6;12.0;28.8;"Clear";""
1588;"07-05-2017";13.8;1.4;12.4;21.8;"Clear";""
1589;"08-05-2017";17.7;6.1;11.6;33.9;"Rain";""
1590;"09-05-2017";16.2;9.7;6.5;24.3;"Rain";""
1591;"10-05-2017";13.9;11.9;2.0;21.6;"Rain, Partially cloudy";""
1592;"11-05-2017";12.9;5.3;7.6;25.6;"Clear";""
1593;"12-05-2017";14.8;3.1;11.7;16.5;"Clear";""
1594;"13-05-2017";20.3;5.7;14.6;25.4;"Clear";""
1595;"14-05-2017";20.8;10.1;10.7;31.2;"Clear";""
1596;"15-05-2017";20.3;13.8;6.5;44.1;"Rain, Partially cloudy";""
1597;"16-05-2017";23.0;17.1;5.9;34.8;"Rain, Partially cloudy";""
1598;"17-05-2017";17.7;15.0;2.7;38.3;"Rain, Partially cloudy";""
1599;"18-05-2017";12.5;9.5;3.0;32.9;"Rain, Partially cloudy";""
1600;"19-05-2017";7.1;3.9;3.2;37.6;"Rain, Partially cloudy";""
1601;"20-05-2017";8.2;6.0;2.2;34.0;"Rain, Overcast";""
1602;"21-05-2017";8.3;5.2;3.1;35.3;"Rain, Partially cloudy";""
1603;"22-05-2017";12.3;8.0;4.3;17.6;"Rain, Partially cloudy";""
1604;"23-05-2017";10.9;8.2;2.7;26.4;"Rain, Partially cloudy";""
1605;"24-05-2017";12.2;8.3;3.9;24.9;"Rain, Partially cloudy";""
1606;"25-05-2017";13.7;8.6;5.1;25.1;"Rain, Partially cloudy";""
1607;"26-05-2017";17.9;11.6;6.3;17.6;"Clear";""
1608;"27-05-2017";16.5;8.6;7.9;14.1;"Rain, Partially cloudy";""
1609;"28-05-2017";18.4;6.8;11.6;39.6;"Partially cloudy";""
1610;"29-05-2017";15.1;6.5;8.6;38.0;"Partially cloudy";""
1611;"30-05-2017";14.8;4.8;10.0;48.7;"Partially cloudy";""
1612;"31-05-2017";15.5;3.1;12.4;28.1;"Clear";""
1613;"01-06-2017";18.6;1.7;16.9;12.6;"Clear";""
1614;"02-06-2017";22.6;11.2;11.4;26.8;"Rain, Partially cloudy";""
1615;"03-06-2017";25.9;14.0;11.9;34.0;"Rain";""
1616;"04-06-2017";24.1;8.1;16.0;19.2;"Clear";""
1617;"05-06-2017";22.1;8.2;13.9;25.3;"Clear";""
1618;"06-06-2017";20.6;6.0;14.6;15.0;"Clear";""
1619;"07-06-2017";21.6;5.0;16.6;21.2;"Clear";""
1620;"08-06-2017";23.9;9.6;14.3;27.2;"Rain, Partially cloudy";""
1621;"09-06-2017";23.6;13.1;10.5;34.6;"Rain";""
1622;"10-06-2017";27.2;15.4;11.8;47.5;"Partially cloudy";""
1623;"11-06-2017";28.3;19.1;9.2;45.0;"Rain, Partially cloudy";""
1624;"12-06-2017";24.6;18.8;5.8;28.2;"Rain, Partially cloudy";""
1625;"13-06-2017";26.9;18.4;8.5;43.9;"Rain, Partially cloudy";""
1626;"14-06-2017";22.9;17.0;5.9;31.2;"Rain, Partially cloudy";""
1627;"15-06-2017";24.0;12.0;12.0;23.0;"Clear";""
1628;"16-06-2017";22.4;15.8;6.6;20.4;"Rain, Partially cloudy";""
1629;"17-06-2017";20.6;16.1;4.5;30.1;"Rain, Partially cloudy";""
1630;"18-06-2017";18.0;12.8;5.2;30.5;"Rain, Partially cloudy";""
1631;"19-06-2017";18.7;9.7;9.0;40.8;"Rain";""
1632;"20-06-2017";20.1;8.4;11.7;30.6;"Clear";""
1633;"21-06-2017";19.1;14.2;4.9;33.0;"Rain, Partially cloudy";""
1634;"22-06-2017";21.9;19.1;2.8;30.3;"Rain, Partially cloudy";""
1635;"23-06-2017";18.0;12.1;5.9;38.4;"Rain, Partially cloudy";""
1636;"24-06-2017";15.7;5.7;10.0;43.1;"Rain, Partially cloudy";""
1637;"25-06-2017";14.7;5.5;9.2;38.0;"Partially cloudy";""
1638;"26-06-2017";16.1;6.0;10.1;28.1;"Rain, Partially cloudy";""
1639;"27-06-2017";17.4;6.1;11.3;27.4;"Clear";""
1640;"28-06-2017";21.8;17.0;4.8;53.5;"Rain, Partially cloudy";""
1641;"29-06-2017";21.1;16.5;4.6;29.4;"Rain, Partially cloudy";""
1642;"30-06-2017";19.8;14.3;5.5;25.1;"Rain, Partially cloudy";""
1643;"01-07-2017";19.5;11.9;7.6;28.4;"Clear";""
1644;"02-07-2017";22.3;15.2;7.1;23.0;"Partially cloudy";""
1645;"03-07-2017";22.8;15.8;7.0;19.6;"Clear";""
1646;"04-07-2017";24.4;18.7;5.7;21.4;"Clear";""
1647;"05-07-2017";24.8;18.0;6.8;21.1;"Clear";""
1648;"06-07-2017";27.2;18.6;8.6;24.1;"Clear";""
1649;"07-07-2017";24.0;13.9;10.1;32.6;"Clear";""
1650;"08-07-2017";21.4;12.5;8.9;17.5;"Clear";""
1651;"09-07-2017";23.4;14.0;9.4;24.3;"Clear";""
1652;"10-07-2017";22.4;18.8;3.6;23.4;"Rain, Partially cloudy";""
1653;"11-07-2017";22.6;20.0;2.6;17.0;"Rain";""
1654;"12-07-2017";26.5;21.4;5.1;19.5;"Clear";""
1655;"13-07-2017";19.8;14.8;5.0;26.9;"Partially cloudy";""
